Id,Label,name,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
n571,n571,classic,12,29.0,5.0,0.37369155617585487,1.0874618303117406E-4,1.7197132E-4,1.7197132E-4,10,1.9265838796807882E-4,0,0.45454545454545453,30,0.024269491881490492
n572,n572,Pirate,27,67.0,5.0,0.3751313485113836,1.8273501428402704E-4,3.7039976E-4,3.7039976E-4,10,3.8807589342416114E-4,0,0.27350427350427353,96,0.0297231432223323
n573,n573,fabulous,31,66.0,5.0,0.42326439204320904,9.841551817195067E-5,4.2331402E-4,4.2331402E-4,2,3.073271494370291E-4,0,0.5010752688172043,233,0.07892461589437938
n574,n574,anything,48,102.0,5.0,0.4451988360814743,5.654704611049482E-4,6.481996E-4,6.481996E-4,2,4.289311021355401E-4,0,0.41843971631205673,472,0.12750535700306584
n575,n575,ca,5,10.0,5.0,0.3566829484902309,0.0,7.937138E-5,7.937138E-5,20,8.101697336632267E-5,0,1.0,10,0.01287914347668141
n576,n576,take,73,179.0,4.0,0.4560681334279631,8.223977667775468E-4,9.789136E-4,9.789136E-4,20,7.313331585827534E-4,0,0.2709284627092846,712,0.15257319588231594
n577,n577,For,26,58.0,5.0,0.39341251377494796,6.751039210554708E-5,3.571712E-4,3.571712E-4,9,2.579108842129812E-4,0,0.40615384615384614,132,0.049431938214312465
n578,n578,Sony,9,45.0,5.0,0.37840065952184665,8.598838819684861E-7,1.3228563E-4,1.3228563E-4,17,3.392400808570418E-4,0,0.6666666666666666,24,0.011431852784699619
n579,n579,abandon,5,23.0,5.0,0.37813345886783567,0.0,7.937138E-5,7.937138E-5,17,1.8746339362387911E-4,0,1.0,10,0.010456199056760491
n580,n580,Upload,9,33.0,5.0,0.37840065952184665,8.598838819684861E-7,1.3228563E-4,1.3228563E-4,17,2.6349307344423003E-4,0,0.6666666666666666,24,0.011431852784699619
