Id,Label,name,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality
n604,n604,TH,9,18.0,5.0,0.36005586592178773,0.0,10,4.0553313296205095E-4,0,1.0,36,0.03098429231064404
n605,n605,message,9,18.0,5.0,0.36005586592178773,0.0,10,4.0553313296205095E-4,0,1.0,36,0.03098429231064404
n606,n606,definitely,9,18.0,5.0,0.36005586592178773,0.0,10,4.0553313296205106E-4,0,1.0,36,0.03098429231064403
n607,n607,TRICKS,9,18.0,5.0,0.36005586592178773,0.0,10,4.05533132962051E-4,0,1.0,36,0.03098429231064403
n608,n608,course,24,58.0,4.0,0.3919124353906962,3.7495507575546744E-4,4,0.0010081676625837846,0,0.5217391304347826,144,0.09218666713241039
n609,n609,Hell,5,10.0,5.0,0.3387647831800263,0.0,11,2.9102916576024174E-4,0,1.0,10,0.01777396332082838
n610,n610,yeah,5,10.0,5.0,0.3387647831800263,0.0,11,2.910291657602417E-4,0,1.0,10,0.01777396332082838
n611,n611,that,29,59.0,4.0,0.39358778625954194,0.0019009163710622054,4,0.0011288315724691624,0,0.32019704433497537,130,0.09132479842859527
n612,n612,Are,10,21.0,5.0,0.35607734806629837,0.0,0,4.511755772803702E-4,0,1.0,45,0.051998579601462695
n613,n613,fully,13,27.0,4.0,0.39406909202078877,1.381220788439609E-4,0,5.412156007199632E-4,0,0.7307692307692307,57,0.07823214138618803
n614,n614,aware,10,30.0,5.0,0.35607734806629837,0.0,0,5.9824534934499E-4,0,1.0,45,0.0519985796014627
n615,n615,Like,10,21.0,5.0,0.35607734806629837,0.0,0,4.5117557728037026E-4,0,1.0,45,0.0519985796014627
n616,n616,seriously,22,45.0,4.0,0.40306441525953723,5.767481589379757E-4,0,8.667246132499404E-4,0,0.43722943722943725,101,0.10736230045390971
n617,n617,Make,10,21.0,5.0,0.35607734806629837,0.0,0,4.5117557728037026E-4,0,1.0,45,0.0519985796014627
n618,n618,ending,21,44.0,4.0,0.40006207324643084,6.396446007637622E-4,0,8.059049167716238E-4,0,0.3952380952380952,83,0.1066724877875112
n619,n619,almost,10,20.0,5.0,0.3594534300055772,2.7266448213135738E-5,10,4.4433742846958934E-4,0,0.6666666666666666,30,0.0357442442495516
n620,n620,Family,5,11.0,4.0,0.38374516225066985,1.0841660957241856E-5,1,3.198788902184271E-4,0,0.7,7,0.039642198062411635
n621,n621,bomb,3,6.0,4.0,0.37900617465451336,0.0,1,2.2346790163077314E-4,0,1.0,3,0.029774106473978768
n622,n622,thank,7,14.0,5.0,0.3303434136340338,0.0,1,3.467875963046733E-4,0,1.0,21,0.01696203190437782
n623,n623,beautiful,7,14.0,5.0,0.3303434136340338,0.0,1,3.467875963046734E-4,0,1.0,21,0.01696203190437782
n624,n624,role,13,26.0,4.0,0.3522820442743919,1.1252225517931146E-4,0,5.734806332582446E-4,0,0.48717948717948717,38,0.037133556629335686
n625,n625,you,13,26.0,5.0,0.3660891792104516,1.9544548360099503E-4,10,5.906239783144778E-4,0,0.5128205128205128,40,0.04395780783439725
n626,n626,Actor,11,23.0,4.0,0.3709352517985611,1.4023590929457036E-4,10,4.869148656889783E-4,0,0.4909090909090909,27,0.06057514605242678
n627,n627,selfeffacing,5,10.0,5.0,0.3090385998561496,0.0,20,4.625954426478729E-4,0,1.0,10,0.005158751299505048
n628,n628,writer,5,10.0,5.0,0.3090385998561496,0.0,20,4.625954426478729E-4,0,1.0,10,0.005158751299505048
n629,n629,working,5,10.0,5.0,0.3090385998561496,0.0,20,4.625954426478729E-4,0,1.0,10,0.005158751299505048
n630,n630,Billy,5,10.0,5.0,0.3090385998561496,0.0,20,4.625954426478728E-4,0,1.0,10,0.005158751299505048
n631,n631,Ray,5,10.0,5.0,0.3090385998561496,0.0,20,4.6259544264787284E-4,0,1.0,10,0.005158751299505048
n632,n632,member,7,14.0,4.0,0.3495119305856833,0.0,13,3.473974277126966E-4,0,1.0,21,0.021486598943201023
n633,n633,friends,3,6.0,5.0,0.3100793841712774,0.0,13,2.2802905830382133E-4,0,1.0,3,0.005040355279290012
n634,n634,free,18,37.0,5.0,0.3504622077215878,0.0029912407498926073,29,9.288441438530475E-4,0,0.3137254901960784,48,0.03168351135810742
n635,n635,hiding,6,12.0,5.0,0.34309289326590364,0.0,9,3.4760122251913887E-4,0,1.0,15,0.018091003147373625
n636,n636,damn,8,16.0,5.0,0.34557640750670243,1.735363785002019E-5,9,4.13238300794288E-4,0,0.6428571428571429,18,0.02396383731979061
n637,n637,level,6,12.0,5.0,0.34309289326590364,0.0,9,3.4760122251913887E-4,0,1.0,15,0.018091003147373625
n638,n638,cargo,6,12.0,5.0,0.34309289326590364,0.0,9,3.4760122251913887E-4,0,1.0,15,0.018091003147373625
n639,n639,Africa,26,52.0,4.0,0.4112954690491385,0.004242287264572247,18,0.0011335588582572769,0,0.3076923076923077,100,0.09001840947931868
n640,n640,annoying,2,4.0,5.0,0.34172852598091197,0.0,3,1.744298113665772E-4,0,1.0,1,0.015205919542565676
n641,n641,myself,19,46.0,4.0,0.4090764836559822,2.4543289226595737E-4,3,8.45819397518449E-4,0,0.543859649122807,93,0.08855925011869162
n642,n642,Patrolling,9,18.0,4.0,0.38790249774300334,0.0,1,4.0562873751932925E-4,0,1.0,36,0.047705644565371096
n643,n643,horn,9,18.0,4.0,0.38790249774300334,0.0,1,4.056287375193292E-4,0,1.0,36,0.0477056445653711
n644,n644,WOW,18,37.0,5.0,0.39808523780111177,1.1791429394781811E-4,0,6.808926829577487E-4,0,0.6405228758169934,98,0.09313742369482042
n645,n645,stole,12,24.0,5.0,0.375801749271137,8.978204011265992E-4,0,5.386722846846052E-4,0,0.696969696969697,46,0.0555458501128738
n646,n646,around,10,20.0,5.0,0.3754733469268861,0.0,0,4.1494208280604963E-4,0,1.0,45,0.05441399139660392
n647,n647,You,19,38.0,5.0,0.38813610358325806,3.4396210336203514E-4,0,7.223655137112784E-4,0,0.5087719298245614,87,0.07905009202582815
n648,n648,Your,8,16.0,4.0,0.35666851134477034,5.978195754911346E-5,0,3.984036297473033E-4,0,0.6785714285714286,19,0.03067382906503633
n649,n649,At,10,20.0,4.0,0.3655700510493477,0.0,4,4.903283243566226E-4,0,1.0,45,0.0373605451064252
n650,n650,ready,14,28.0,4.0,0.3748182611224193,1.9602676158424998E-4,4,6.657663545104745E-4,0,0.6043956043956044,55,0.051962589873588455
n651,n651,saw,15,31.0,4.0,0.3780058651026393,1.6907204464505925E-4,4,7.123166650521432E-4,0,0.6,63,0.05400249214633042
n652,n652,Lone,10,20.0,4.0,0.3655700510493477,0.0,4,4.903283243566226E-4,0,1.0,45,0.03736054510642518
n653,n653,Survivor,10,20.0,4.0,0.3655700510493477,0.0,4,4.903283243566226E-4,0,1.0,45,0.03736054510642518
n654,n654,A,10,20.0,4.0,0.3655700510493477,0.0,4,4.903283243566226E-4,0,1.0,45,0.03736054510642518
n655,n655,reminder,10,20.0,4.0,0.3655700510493477,0.0,4,4.903283243566225E-4,0,1.0,45,0.03736054510642518
n656,n656,sacrifice,10,20.0,4.0,0.3655700510493477,0.0,4,4.903283243566226E-4,0,1.0,45,0.03736054510642518
n657,n657,home,37,88.0,4.0,0.4391822827938672,0.002496573542640906,29,0.0015863164508372056,0,0.31681681681681684,211,0.17557651034982227
n658,n658,Awesome,11,25.0,4.0,0.39036947304663844,1.284279808244876E-4,1,5.15054293409319E-4,0,0.6727272727272727,37,0.059719666935192456
n659,n659,bravo,18,36.0,4.0,0.4115581098339719,2.3765547280338209E-4,0,6.904587210915377E-4,0,0.5490196078431373,84,0.09286175924028234
n660,n660,Movie,52,119.0,4.0,0.42952349216927693,0.005219818464305907,3,0.0023482535198434645,0,0.19909502262443438,264,0.16451809725363434
n661,n661,sat,9,18.0,4.0,0.39203163017031634,0.0,10,4.0005868025138973E-4,0,1.0,36,0.05546546699135122
n662,n662,forget,5,10.0,4.0,0.3830609212481426,0.0,7,2.96486707851966E-4,0,1.0,10,0.038026543090580824
n663,n663,full,9,18.0,4.0,0.40205864004990644,1.8357075581096279E-4,7,4.8061040746450904E-4,0,0.5833333333333334,21,0.05992994833023241
n664,n664,bladder,5,10.0,4.0,0.3830609212481426,0.0,7,2.9648670785196605E-4,0,1.0,10,0.038026543090580824
n665,n665,principal,6,12.0,5.0,0.34181914611508885,0.0,5,3.263981191581257E-4,0,1.0,15,0.018900240249059275
n666,n666,bothering,6,12.0,5.0,0.34181914611508885,0.0,5,3.263981191581257E-4,0,1.0,15,0.018900240249059275
n667,n667,nice,15,32.0,4.0,0.40068386695679203,5.708134325578319E-4,5,6.845566654334197E-4,0,0.44761904761904764,47,0.0724766660225713
n668,n668,Thought,13,26.0,4.0,0.38147380881917725,4.964447528668534E-4,24,6.482570682826203E-4,0,0.5256410256410257,41,0.04424841962470696
n669,n669,Mo,5,10.0,5.0,0.314390243902439,0.0,24,3.495772513950579E-4,0,1.0,10,0.007542268028579384
n670,n670,Farah,5,10.0,5.0,0.314390243902439,0.0,24,3.4957725139505793E-4,0,1.0,10,0.007542268028579384
n671,n671,debut,10,20.0,5.0,0.3208063713290194,3.985740924325037E-4,24,5.44284789231173E-4,0,0.4666666666666667,21,0.011665033423284156
n672,n672,Literally,4,8.0,5.0,0.3204873197414222,0.0,13,2.7969795128742484E-4,0,1.0,6,0.008676836518274248
n673,n673,shaking,4,8.0,5.0,0.3204873197414222,0.0,13,2.796979512874249E-4,0,1.0,6,0.008676836518274248
n674,n674,baby,3,6.0,4.0,0.3727588201272412,0.0014795414340524266,1,3.577266625960677E-4,0,0.3333333333333333,1,0.024336718002012377
n675,n675,Sick,1,2.0,5.0,0.34118581259925884,0.0,0,1.4438896384887708E-4,0,0.0,0,0.012641479257849177
n676,n676,check,20,53.0,4.0,0.40382205513784464,0.0019375982548255723,1,0.0011015166749550034,0,0.3473684210526316,66,0.06643367471513748
n677,n677,land,4,11.0,4.0,0.3919124353906962,0.0,1,2.9295759806939104E-4,0,1.0,6,0.04064454977055031
n678,n678,being,29,71.0,4.0,0.4019332709697537,0.0013649532539830498,3,0.0012706091455142955,0,0.312807881773399,127,0.10570255201766221
n679,n679,nearly,10,28.0,4.0,0.3650523930897763,0.0,3,5.445029887795717E-4,0,1.0,45,0.04243281334036096
n680,n680,wee,10,28.0,4.0,0.3650523930897763,0.0,3,5.445029887795716E-4,0,1.0,45,0.04243281334036096
n681,n681,Everyone,17,42.0,4.0,0.3859281437125749,1.1258557085255119E-4,3,7.631912319703351E-4,0,0.5514705882352942,75,0.07569872438777811
n682,n682,please,25,57.0,4.0,0.395277522232444,6.791431117848908E-4,3,0.0010801017806149101,0,0.3433333333333333,103,0.09439263940331846
n683,n683,God,29,62.0,4.0,0.41553836234687297,0.004469388700440267,29,0.0012224378435747678,0,0.3374384236453202,137,0.11463915450033484
n684,n684,alone,8,18.0,4.0,0.372005772005772,0.0,0,3.882264407150188E-4,0,1.0,28,0.058787503822424356
n685,n685,PT,8,18.0,4.0,0.372005772005772,0.0,0,3.882264407150188E-4,0,1.0,28,0.058787503822424356
n686,n686,Did,37,75.0,4.0,0.4302403204272363,0.0011739397741623624,4,0.0012718873743608925,0,0.35735735735735735,238,0.18687791867589326
n687,n687,glad,12,24.0,4.0,0.3658813511212035,2.71850974942046E-4,8,6.048384879008932E-4,0,0.5,33,0.036822044674217055
n688,n688,finally,15,31.0,4.0,0.36828571428571427,2.91138559133587E-4,8,6.883938345610531E-4,0,0.4095238095238095,43,0.04403912420814122
n689,n689,mind,5,10.0,4.0,0.34998642411077924,0.0,8,2.924816070332971E-4,0,1.0,10,0.019444214065588508
n690,n690,mom,6,12.0,4.0,0.38328873030032706,0.0,1,3.2467004040336413E-4,0,1.0,15,0.042007055248816275
n691,n691,busy,6,12.0,4.0,0.38328873030032706,0.0,1,3.2467004040336413E-4,0,1.0,15,0.04200705524881628
n692,n692,Finally,5,10.0,5.0,0.3325593395252838,1.2251603679509625E-5,5,2.90132682993866E-4,0,0.7,7,0.014930925480061266
n693,n693,book,14,29.0,4.0,0.3927483241925655,0.0020213159385830868,8,7.62995268859684E-4,0,0.43956043956043955,40,0.05975837807075079
n694,n694,Academy,6,13.0,4.0,0.38169973349126446,0.0,8,3.2645894744307913E-4,0,1.0,15,0.04255897755553786
n695,n695,Pretty,25,52.0,4.0,0.40432873274780423,5.232532518161525E-4,1,9.686744040538691E-4,0,0.42333333333333334,127,0.11951305493980585
n696,n696,heart,16,33.0,5.0,0.3736231884057971,2.026223879070173E-4,8,6.734424014185045E-4,0,0.5083333333333333,61,0.06675298744537576
n697,n697,hours,10,20.0,5.0,0.3589529379003063,0.0,8,4.1979555265774535E-4,0,1.0,45,0.04337630952244856
n698,n698,Look,8,17.0,5.0,0.3385868137641187,2.9172963316643747E-5,1,4.2332440808233587E-4,0,0.7857142857142857,22,0.0179032722453261
n699,n699,Slave,0,0.0,0.0,0.0,0.0,21,1.140641041326934E-4,7,0.0,0,0.0
n700,n700,XMen,2,4.0,5.0,0.3246033744648703,0.0,5,1.9009993763201277E-4,0,1.0,1,0.00753152611617863
n701,n701,Then,9,18.0,5.0,0.3563726845452032,1.458272690924889E-4,5,4.849386683500377E-4,0,0.6111111111111112,22,0.028938750774421755
n702,n702,calling,3,6.0,5.0,0.28721033868092694,0.0,4,3.004545064833874E-4,0,1.0,3,0.002411257243329601
n703,n703,masterclass,10,20.0,4.0,0.3868547418967587,0.0014773718345766874,4,6.541549087023596E-4,0,0.35555555555555557,16,0.042068719749886546
n704,n704,thriller,13,26.0,4.0,0.3889559444779722,0.0019077263083974137,4,6.980134112811925E-4,0,0.3974358974358974,31,0.053080782212932734
n705,n705,genre,3,6.0,5.0,0.28721033868092694,0.0,4,3.004545064833874E-4,0,1.0,3,0.0024112572433296
n706,n706,spend,6,12.0,4.0,0.35686600221483944,0.0,3,3.2050700220738113E-4,0,1.0,15,0.027688884457052143
n707,n707,Sunday,9,18.0,4.0,0.3581550430675187,3.670506356749989E-4,3,4.633470446924774E-4,0,0.5,18,0.030415932079989657
n708,n708,afternoon,12,25.0,4.0,0.36207865168539327,1.423705634140093E-4,27,6.058665548594608E-4,0,0.5606060606060606,37,0.03609648609729807
n709,n709,according,2,4.0,5.0,0.2863171923589516,0.0,13,2.1001655556671347E-4,0,1.0,1,0.0018983042502546015
n710,n710,bitch,4,12.0,4.0,0.3836309523809524,0.0,1,2.8971828489691564E-4,0,1.0,6,0.039561295486085155
n711,n711,fisherman,4,8.0,5.0,0.34181914611508885,0.0,8,2.9146157439932077E-4,0,1.0,6,0.01624824248226725
n712,n712,awesomeness,11,22.0,5.0,0.3539264140582098,2.228509586137702E-4,8,5.699359553383007E-4,0,0.5636363636363636,31,0.03350749745087487
n713,n713,wondering,2,6.0,5.0,0.34800215982721383,0.0,0,2.0163201906901238E-4,0,1.0,1,0.021485293282881925
n714,n714,Fandango,11,22.0,4.0,0.38260611457405763,1.1285466309497971E-4,10,4.8575229463165E-4,0,0.5454545454545454,30,0.040020200195059634
n715,n715,pause,5,10.0,4.0,0.39203163017031634,0.0,29,2.8351592423771525E-4,0,1.0,10,0.044529908121774944
n716,n716,buttons,5,10.0,4.0,0.39203163017031634,0.0,29,2.8351592423771525E-4,0,1.0,10,0.04452990812177495
n717,n717,TOM,4,9.0,5.0,0.2571827613727055,1.1487122935189651E-6,13,5.668587551259677E-4,0,0.6666666666666666,4,0.001370543274587027
n718,n718,UN,3,6.0,5.0,0.25713145820865746,0.0,13,4.031259602770073E-4,0,1.0,3,0.001154180808908222
n719,n719,OSCAR,3,6.0,5.0,0.25713145820865746,0.0,13,4.031259602770073E-4,0,1.0,3,0.0011541808089082222
n720,n720,Big,5,11.0,4.0,0.36005586592178773,0.0,3,2.8396807946682E-4,0,1.0,10,0.031126321896274987
n721,n721,Incredible,24,51.0,4.0,0.3993184634448575,3.972158777202466E-4,0,9.233886534110676E-4,0,0.38768115942028986,107,0.11372834418573943
n722,n722,Bravo,18,36.0,4.0,0.3759113444152814,2.3598286231712827E-4,0,7.023442015477761E-4,0,0.5228758169934641,80,0.06391631864284068
n723,n723,sir,9,18.0,4.0,0.36096331559787176,0.0,0,3.94621049692355E-4,0,1.0,36,0.039030601486129426
n724,n724,car,4,8.0,5.0,0.3246033744648703,0.0,5,2.5515681375534835E-4,0,1.0,6,0.009787452999028539
n725,n725,work,44,90.0,4.0,0.41742227979274615,0.00644565884296045,29,0.0017324078366083445,0,0.21881606765327696,207,0.1312642046276809
n726,n726,Se,4,10.0,4.0,0.38650674662668666,0.0,1,2.609112474357516E-4,0,1.0,6,0.04357367334243361
n727,n727,Ecuador,4,8.0,4.0,0.3843172331544425,0.0,0,2.2994927014299303E-4,0,1.0,6,0.03918118251805186
n728,n728,transcendent,7,14.0,4.0,0.3613680964395851,0.0,1,3.2811831956725007E-4,0,1.0,21,0.037370459804398466
n729,n729,Oh,13,32.0,4.0,0.3657775255391601,1.9234513381061573E-4,3,6.306893647416839E-4,0,0.5512820512820513,43,0.04979096906761452
n730,n730,appreciate,5,10.0,5.0,0.3664013644115975,0.0,13,2.5866161306320473E-4,0,1.0,10,0.04902417051615086
n731,n731,scale,1,2.0,5.0,0.28205689277899343,0.0,8,1.587941473353703E-4,0,0.0,0,0.0012901818969504267
n732,n732,balling,4,9.0,4.0,0.3727588201272412,0.0,1,2.7337070960776143E-4,0,1.0,6,0.022958441438710345
n733,n733,applause,4,9.0,4.0,0.3727588201272412,0.0,1,2.733707096077615E-4,0,1.0,6,0.022958441438710345
n734,n734,happen,9,18.0,4.0,0.36776034236804567,0.0,1,3.8271468182528745E-4,0,1.0,36,0.05097953391225551
n735,n735,Got,21,46.0,4.0,0.4179636835278858,3.9735281238034156E-4,0,8.515856575922399E-4,0,0.5142857142857142,108,0.11838843776122629
n736,n736,turn,8,17.0,4.0,0.3617737861352792,0.0,0,3.964729369970498E-4,0,1.0,28,0.036730757790624534
n737,n737,game,12,25.0,4.0,0.369552752293578,9.563108110556038E-5,0,5.423585922400047E-4,0,0.5757575757575758,38,0.04902891394783272
n738,n738,were,8,17.0,4.0,0.3617737861352792,0.0,0,3.9647293699704976E-4,0,1.0,28,0.03673075779062453
n739,n739,yet,17,37.0,4.0,0.3793407886992349,1.7142842983573748E-4,11,7.114523785083496E-4,0,0.4411764705882353,60,0.07421478897979188
n740,n740,Curious,4,8.0,4.0,0.36126681614349776,0.0,1,2.4046947947027898E-4,0,1.0,6,0.028852405066766635
n741,n741,Want,11,22.0,4.0,0.3738399071925754,8.969217835027091E-5,1,4.803300754001309E-4,0,0.5636363636363636,31,0.05170074274983905
n742,n742,oh,25,52.0,4.0,0.4233169129720854,3.8862607951530253E-4,1,9.398268399106677E-4,0,0.48,144,0.1384367288437522
n743,n743,bad,45,101.0,4.0,0.4415895854744776,0.004645919666078359,5,0.0019280487254040369,0,0.23636363636363636,234,0.17291103182860212
n744,n744,IRISH,4,8.0,5.0,0.3246033744648703,0.0,5,2.6637935096230725E-4,0,1.0,6,0.009935450474439321
n745,n745,everything,18,36.0,4.0,0.40998727735368956,7.910727675822341E-4,0,7.378210377179691E-4,0,0.42483660130718953,65,0.10173907673882994
n746,n746,OK,6,13.0,5.0,0.32558726951250316,3.2502459644133823E-6,5,3.6209149915380297E-4,0,0.7333333333333333,11,0.012826362492209724
n747,n747,tear,8,16.0,4.0,0.391317547055252,1.2086816109404168E-5,1,3.811648639665843E-4,0,0.8214285714285714,23,0.05140634913330384
n748,n748,heard,4,12.0,4.0,0.35344118453523443,0.0,1,3.3820402444873453E-4,0,1.0,6,0.024480945150319715
n749,n749,freaking,4,9.0,4.0,0.35344118453523443,0.0,1,2.8207632913798426E-4,0,1.0,6,0.024480945150319715
n750,n750,from,11,22.0,5.0,0.3610644257703081,0.0,29,4.580962723537963E-4,0,1.0,55,0.043097953719707774
n751,n751,drop,1,2.0,1.0,1.0,0.0,22,7.604273608846223E-4,8,0.0,0,2.0753693855735241E-4
n752,n752,flat,1,2.0,1.0,1.0,0.0,22,7.604273608846223E-4,8,0.0,0,2.0753693855735241E-4
n753,n753,price,3,6.0,5.0,0.2913652802893309,0.0,3,2.3300315566105094E-4,0,1.0,3,0.0032838737564031425
n754,n754,local,8,16.0,5.0,0.35825458588104503,0.0,11,3.601238074903666E-4,0,1.0,28,0.038930218379461735
n755,n755,Monday,8,16.0,5.0,0.35825458588104503,0.0,11,3.601238074903666E-4,0,1.0,28,0.038930218379461735
n756,n756,stress,8,16.0,4.0,0.3727588201272412,0.0,27,4.6856088780020534E-4,0,1.0,28,0.025882941202652724
n757,n757,GO,8,16.0,4.0,0.3727588201272412,0.0,27,4.6856088780020534E-4,0,1.0,28,0.02588294120265273
n758,n758,WATCH,8,16.0,4.0,0.3727588201272412,0.0,27,4.6856088780020534E-4,0,1.0,28,0.025882941202652724
n759,n759,THIS,8,16.0,4.0,0.3727588201272412,0.0,27,4.6856088780020534E-4,0,1.0,28,0.02588294120265273
n760,n760,MOVIE,16,32.0,4.0,0.3754733469268861,0.0011357943007270258,27,8.366567440444431E-4,0,0.475,57,0.03211130408057541
n761,n761,RIGHT,8,16.0,4.0,0.3727588201272412,0.0,27,4.6856088780020545E-4,0,1.0,28,0.025882941202652734
n762,n762,NOW,15,30.0,4.0,0.3780058651026393,2.94335363651774E-4,27,7.414921788816889E-4,0,0.49523809523809526,52,0.037904081410550516
n763,n763,Only,9,26.0,4.0,0.38328873030032706,7.454314995519081E-5,7,5.194481161750502E-4,0,0.5833333333333334,21,0.05047590940403336
n764,n764,Time,14,28.0,4.0,0.36860165856448385,0.0033565809879661916,7,8.005869574125589E-4,0,0.27472527472527475,25,0.0487720836949204
n765,n765,battle,4,8.0,5.0,0.35726164079822614,0.0,0,2.4761475913446493E-4,0,1.0,6,0.03791532835327854
n766,n766,dude,10,22.0,5.0,0.3579561232990836,1.0326079237897786E-4,5,5.021688290775836E-4,0,0.4888888888888889,22,0.03523851142668032
n767,n767,week,34,74.0,4.0,0.43182579564489115,0.001404332079355008,1,0.0013921719500266624,0,0.35472370766488415,199,0.15548302226559735
n768,n768,cease,9,18.0,5.0,0.34622616169755577,0.0,0,4.119441607076281E-4,0,1.0,36,0.026039005333171196
n769,n769,ME,9,18.0,5.0,0.34622616169755577,0.0,0,4.119441607076281E-4,0,1.0,36,0.026039005333171196
n770,n770,breakdown,9,18.0,5.0,0.34622616169755577,0.0,0,4.119441607076281E-4,0,1.0,36,0.02603900533317119
n771,n771,Dang,4,8.0,5.0,0.27768203360620425,0.0,11,3.3207588173648947E-4,0,1.0,6,0.002488501455233988
n772,n772,there,20,40.0,5.0,0.34382502000533477,0.0016021209672741885,4,9.129393525330375E-4,0,0.37894736842105264,72,0.02975606129117193
n773,n773,Jack,4,8.0,5.0,0.27768203360620425,0.0,11,3.3207588173648947E-4,0,1.0,6,0.0024885014552339874
n774,n774,Sparrow,4,8.0,5.0,0.27768203360620425,0.0,11,3.3207588173648947E-4,0,1.0,6,0.002488501455233988
n775,n775,Officially,7,14.0,4.0,0.3504622077215878,0.0,27,4.0253221124392094E-4,0,1.0,21,0.021968651658881733
n776,n776,ticket,7,14.0,4.0,0.3504622077215878,0.0,27,4.025322112439209E-4,0,1.0,21,0.021968651658881733
n777,n777,Spending,7,14.0,4.0,0.3504622077215878,0.0,27,4.025322112439209E-4,0,1.0,21,0.021968651658881733
n778,n778,downtown,7,14.0,4.0,0.3504622077215878,0.0,27,4.025322112439209E-4,0,1.0,21,0.021968651658881733
n779,n779,Somalia,15,30.0,5.0,0.35247470604320486,2.2678996423308089E-4,29,6.575456956659536E-4,0,0.5333333333333333,56,0.03340483586615954
n780,n780,pirate,27,54.0,4.0,0.3893083660525521,0.0011845518502180553,29,0.0010904193550381315,0,0.31054131054131057,109,0.07862053980690653
n781,n781,tale,3,6.0,5.0,0.3425458410842413,0.0,29,2.0890698495532208E-4,0,1.0,3,0.015544263423363527
n782,n782,taste,6,12.0,5.0,0.35548814120242694,0.0,8,3.306297805509473E-4,0,1.0,15,0.028475501839494054
n783,n783,Goa,6,12.0,5.0,0.35548814120242694,0.0,8,3.3062978055094737E-4,0,1.0,15,0.028475501839494054
n784,n784,tour,6,12.0,5.0,0.35548814120242694,0.0,8,3.3062978055094737E-4,0,1.0,15,0.028475501839494058
n785,n785,find,11,22.0,5.0,0.3446524064171123,0.006940341835454414,11,7.156388077080569E-4,0,0.6727272727272727,37,0.016623571383904922
n786,n786,SPOILER,1,2.0,5.0,0.30624851508671896,0.0,8,1.4534703064712957E-4,0,0.0,0,0.003135050708848062
n787,n787,astonishing,9,18.0,5.0,0.3426368952684742,0.0,0,4.159222156545117E-4,0,1.0,36,0.025330991046055303
n788,n788,remember,9,18.0,5.0,0.3426368952684742,0.0,0,4.159222156545117E-4,0,1.0,36,0.0253309910460553
n789,n789,kind,7,14.0,5.0,0.3375229117570045,0.0,8,3.733413572648758E-4,0,1.0,21,0.01787925854353037
n790,n790,injustice,7,14.0,5.0,0.3375229117570045,0.0,8,3.733413572648758E-4,0,1.0,21,0.01787925854353037
n791,n791,Phenomenal,7,14.0,5.0,0.3375229117570045,0.0,8,3.733413572648758E-4,0,1.0,21,0.01787925854353037
n792,n792,angry,11,22.0,5.0,0.36997703788748565,1.4607721610036974E-4,0,4.912642570555439E-4,0,0.5636363636363636,31,0.04927070318249569
n793,n793,happened,4,8.0,5.0,0.31937561942517345,0.0,5,2.5285469413148585E-4,0,1.0,6,0.008879364860958595
n794,n794,quite,15,31.0,4.0,0.3983312731767615,2.1665496141908016E-4,29,6.470127262045445E-4,0,0.580952380952381,61,0.06736203925880717
n795,n795,Was,14,30.0,4.0,0.4115581098339719,8.436847700291906E-5,1,5.967197765634431E-4,0,0.6153846153846154,56,0.08791166063195553
n796,n796,indeed,4,8.0,4.0,0.3778950454412196,0.0,1,2.2780903109399103E-4,0,1.0,6,0.0409902116857644
n797,n797,Fun,4,8.0,5.0,0.35199344620426,0.0,0,2.3035058759365346E-4,0,1.0,6,0.0369204931401088
n798,n798,Gravity,30,62.0,4.0,0.41446945337620583,0.0013897169401405085,13,0.0012145974348530442,0,0.296551724137931,129,0.11342819200487242
n799,n799,Prize,5,55.0,5.0,0.3403749669923422,0.0,8,9.1101501716656E-4,0,1.0,10,0.014040381113714528
n800,n800,pack,5,55.0,5.0,0.3403749669923422,0.0,8,9.110150171665599E-4,0,1.0,10,0.014040381113714528
n801,n801,Enter,5,55.0,5.0,0.3403749669923422,0.0,8,9.110150171665599E-4,0,1.0,10,0.014040381113714527
n802,n802,Attn,11,22.0,5.0,0.32386934673366835,0.0,4,4.954991976855799E-4,0,1.0,55,0.01500120108388227
n803,n803,lane,20,41.0,5.0,0.3607612650433809,7.476985099393183E-4,4,8.097819331859826E-4,0,0.48947368421052634,93,0.04189200970072479
n804,n804,interstate,11,22.0,5.0,0.32386934673366835,0.0,4,4.954991976855799E-4,0,1.0,55,0.015001201083882266
n805,n805,VT,11,22.0,5.0,0.32386934673366835,0.0,4,4.954991976855799E-4,0,1.0,55,0.015001201083882266
n806,n806,airport,11,22.0,5.0,0.32386934673366835,0.0,4,4.954991976855799E-4,0,1.0,55,0.015001201083882266
n807,n807,Otherwise,11,22.0,5.0,0.32386934673366835,0.0,4,4.954991976855799E-4,0,1.0,55,0.015001201083882266
n808,n808,heartpounding,3,6.0,5.0,0.31655206286836934,0.0,4,2.2553637620485812E-4,0,1.0,3,0.007252196649613505
n809,n809,pride,5,10.0,5.0,0.3385868137641187,0.0,3,2.864858819630445E-4,0,1.0,10,0.017371065902526475
n810,n810,overwhelming,5,10.0,5.0,0.3385868137641187,0.0,3,2.864858819630445E-4,0,1.0,10,0.01737106590252648
